Year,Geo_Lvl,Geo_Cd,Geo_Desc,Plan_Type,Tot_Opioid_Clms,Tot_Clms,Opioid_Prscrbng_Rate,Opioid_Prscrbng_Rate_5Y_Chg,Opioid_Prscrbng_Rate_1Y_Chg,LA_Tot_Opioid_Clms,LA_Opioid_Prscrbng_Rate,LA_Opioid_Prscrbng_Rate_5Y_Chg,LA_Opioid_Prscrbng_Rate_1Y_Chg,ds,y,Raw_Opioid_Ratio,LA_Lag_1,LA_Lag_2,LA_Lag_3,LA_Rolling_Mean_3Y,Growth,Year_Num
2016,0,28670,Maryland:Anne Arundel,0,67430.0,994534.0,6.78,-2.89,-0.38,9013.0,13.37,-0.44,0.0,2016-01-01,13.37,0.0678005980690454,5.36,5.63,5.78,13.37,-26.25482625482626,2016
2017,0,28670,Maryland:Anne Arundel,0,60264.0,1050721.0,5.74,-2.89,-1.04,7602.0,12.61,-0.44,-0.76,2017-01-01,12.61,0.05735490201490215,13.37,5.63,5.78,12.989999999999998,-5.684367988032912,2017
2018,0,28670,Maryland:Anne Arundel,0,48754.0,1076702.0,4.53,-2.89,-1.21,5235.0,10.74,-0.44,-1.87,2018-01-01,10.74,0.04528086694368544,12.61,13.37,5.78,12.24,-14.829500396510698,2018
2019,0,28670,Maryland:Anne Arundel,0,43668.0,1091508.0,4.0,-2.89,-0.53,4304.0,9.86,-0.44,-0.88,2019-01-01,9.86,0.0400070361371607,10.74,12.61,13.37,11.07,-8.193668528864062,2019
2016,0,28671,Maryland:Baltimore,0,127849.0,2054992.0,6.22,-2.89,-0.38,17091.0,13.37,-0.44,0.0,2016-01-01,13.37,0.06221386749924087,5.36,5.63,5.78,13.37,35.59837728194726,2016
2017,0,28671,Maryland:Baltimore,0,112489.0,2149277.0,5.23,-2.89,-0.99,13231.0,11.76,-0.44,-1.61,2017-01-01,11.76,0.05233806531219568,13.37,5.63,5.78,12.565,-12.041884816753923,2017
2018,0,28671,Maryland:Baltimore,0,90285.0,2179510.0,4.14,-2.89,-1.09,9147.0,10.13,-0.44,-1.63,2018-01-01,10.13,0.04142444861459686,11.76,13.37,5.78,11.753333333333332,-13.860544217687066,2018
2019,0,28671,Maryland:Baltimore,0,80526.0,2213624.0,3.64,-2.89,-0.5,7666.0,9.52,-0.44,-0.61,2019-01-01,9.52,0.03637745163586951,10.13,11.76,13.37,10.47,-6.021717670286286,2019
2016,0,28674,Maryland:Calvert,0,15361.0,180894.0,8.49,-2.89,-0.38,2939.0,19.13,-0.44,0.0,2016-01-01,19.13,0.08491713379105996,5.36,5.63,5.78,19.13,100.9453781512605,2016
2017,0,28674,Maryland:Calvert,0,13584.0,186680.0,7.28,-2.89,-1.21,2533.0,18.65,-0.44,-0.48,2017-01-01,18.65,0.07276623098350118,19.13,5.63,5.78,18.89,-2.5091479351803447,2017
2018,0,28674,Maryland:Calvert,0,11617.0,188924.0,6.15,-2.89,-1.13,2047.0,17.62,-0.44,-1.03,2018-01-01,17.62,0.06149033473777815,18.65,19.13,5.78,18.466666666666665,-5.522788203753337,2018
2019,0,28674,Maryland:Calvert,0,10889.0,196838.0,5.53,-2.89,-0.62,1887.0,17.33,-0.44,-0.29,2019-01-01,17.33,0.05531960292219998,17.62,18.65,19.13,17.866666666666664,-1.6458569807037637,2019
2016,0,28676,Maryland:Caroline,0,7726.0,145403.0,5.31,-2.89,-0.38,992.0,12.84,-0.44,0.0,2016-01-01,12.84,0.05313507974388424,5.36,5.63,5.78,12.84,-25.908828620888624,2016
2017,0,28676,Maryland:Caroline,0,6836.0,148630.0,4.6,-2.89,-0.71,811.0,11.86,-0.44,-0.98,2017-01-01,11.86,0.04599340644553589,12.84,5.63,5.78,12.35,-7.632398753894087,2017
2018,0,28676,Maryland:Caroline,0,6003.0,158728.0,3.78,-2.89,-0.82,646.0,10.76,-0.44,-1.1,2018-01-01,10.76,0.03781941434403508,11.86,12.84,5.78,11.82,-9.274873524451932,2018
2019,0,28676,Maryland:Caroline,0,5440.0,165013.0,3.3,-2.89,-0.48,564.0,10.37,-0.44,-0.39,2019-01-01,10.37,0.0329670995618527,10.76,11.86,12.84,10.996666666666664,-3.6245353159851335,2019
2016,0,28678,Maryland:Carroll,0,23478.0,314831.0,7.46,-2.89,-0.38,4345.0,18.51,-0.44,0.0,2016-01-01,18.51,0.07457334252344909,5.36,5.63,5.78,18.51,78.49566055930572,2016
2017,0,28678,Maryland:Carroll,0,20266.0,327663.0,6.19,-2.89,-1.27,3450.0,17.02,-0.44,-1.49,2017-01-01,17.02,0.06185013260575652,18.51,5.63,5.78,17.765,-8.049702863317131,2017
2018,0,28678,Maryland:Carroll,0,15621.0,323643.0,4.83,-2.89,-1.36,2476.0,15.85,-0.44,-1.17,2018-01-01,15.85,0.04826614510432792,17.02,18.51,5.78,17.12666666666667,-6.874265569917748,2018
2019,0,28678,Maryland:Carroll,0,13063.0,330556.0,3.95,-2.89,-0.88,1997.0,15.29,-0.44,-0.56,2019-01-01,15.29,0.03951826619392781,15.85,17.02,18.51,16.053333333333335,-3.533123028391172,2019
2016,0,28680,Maryland:Cecil,0,25172.0,369981.0,6.8,-2.89,-0.38,4882.0,19.39,-0.44,0.0,2016-01-01,19.39,0.06803592616918167,5.36,5.63,5.78,19.39,26.814911706998057,2016
2017,0,28680,Maryland:Cecil,0,21244.0,369612.0,5.75,-2.89,-1.05,3789.0,17.84,-0.44,-1.55,2017-01-01,17.84,0.05747648885858684,19.39,5.63,5.78,18.615000000000002,-7.993811242908722,2017
2018,0,28680,Maryland:Cecil,0,16918.0,366889.0,4.61,-2.89,-1.14,3075.0,18.18,-0.44,0.34,2018-01-01,18.18,0.04611203933614799,17.84,19.39,5.78,18.47,1.905829596412545,2018
2019,0,28680,Maryland:Cecil,0,13077.0,362417.0,3.61,-2.89,-1.0,1792.0,13.7,-0.44,-4.48,2019-01-01,13.7,0.03608274446287012,18.18,17.84,19.39,16.573333333333334,-24.642464246424645,2019
2016,0,28682,Maryland:Charles,0,21921.0,308658.0,7.1,-2.89,-0.38,2635.0,12.02,-0.44,0.0,2016-01-01,12.02,0.0710203526232918,5.36,5.63,5.78,12.02,-12.26277372262774,2016
2017,0,28682,Maryland:Charles,0,20637.0,330457.0,6.25,-2.89,-0.85,2510.0,12.16,-0.44,0.14,2017-01-01,12.16,0.06244988001464638,12.02,5.63,5.78,12.09,1.1647254575707144,2017
2018,0,28682,Maryland:Charles,0,17640.0,334877.0,5.27,-2.89,-0.98,2249.0,12.75,-0.44,0.59,2018-01-01,12.75,0.05267605717920311,12.16,12.02,5.78,12.31,4.851973684210531,2018
2019,0,28682,Maryland:Charles,0,16131.0,338733.0,4.76,-2.89,-0.51,1910.0,11.84,-0.44,-0.91,2019-01-01,11.84,0.04762157805705378,12.75,12.16,12.02,12.25,-7.137254901960787,2019
2016,0,28684,Maryland:Dorchester,0,9248.0,156907.0,5.89,-2.89,-0.38,1306.0,14.12,-0.44,0.0,2016-01-01,14.12,0.05893937172975074,5.36,5.63,5.78,14.12,19.256756756756754,2016
2017,0,28684,Maryland:Dorchester,0,8192.0,160710.0,5.1,-2.89,-0.79,1083.0,13.22,-0.44,-0.9,2017-01-01,13.22,0.05097380374587767,14.12,5.63,5.78,13.67,-6.373937677053809,2017
2018,0,28684,Maryland:Dorchester,0,7189.0,164657.0,4.37,-2.89,-0.73,757.0,10.53,-0.44,-2.69,2018-01-01,10.53,0.04366045780015426,13.22,14.12,5.78,12.623333333333333,-20.347957639939494,2018
2019,0,28684,Maryland:Dorchester,0,6896.0,171954.0,4.01,-2.89,-0.36,559.0,8.11,-0.44,-2.42,2019-01-01,8.11,0.04010374867697175,10.53,13.22,14.12,10.62,-22.981956315289654,2019
2016,0,28686,Maryland:Frederick,0,25574.0,405073.0,6.31,-2.89,-0.38,3741.0,14.63,-0.44,0.0,2016-01-01,14.63,0.06313429924976485,5.36,5.63,5.78,14.63,80.39457459926021,2016
2017,0,28686,Maryland:Frederick,0,23883.0,430253.0,5.55,-2.89,-0.76,3666.0,15.35,-0.44,0.72,2017-01-01,15.35,0.05550920040069447,14.63,5.63,5.78,14.99,4.921394395078593,2017
2018,0,28686,Maryland:Frederick,0,20252.0,440756.0,4.59,-2.89,-0.96,3204.0,15.82,-0.44,0.47,2018-01-01,15.82,0.045948325150423366,15.35,14.63,5.78,15.266666666666666,3.0618892508143425,2018
2019,0,28686,Maryland:Frederick,0,18275.0,456369.0,4.0,-2.89,-0.59,2827.0,15.47,-0.44,-0.35,2019-01-01,15.47,0.040044350076363644,15.82,15.35,14.63,15.546666666666667,-2.212389380530966,2019
2016,0,28688,Maryland:Garrett,0,8150.0,109346.0,7.45,-2.89,-0.38,809.0,9.93,-0.44,0.0,2016-01-01,9.93,0.07453404788469628,5.36,5.63,5.78,9.93,-35.811247575953466,2016
2017,0,28688,Maryland:Garrett,0,6177.0,111402.0,5.54,-2.89,-1.91,547.0,8.86,-0.44,-1.07,2017-01-01,8.86,0.05544783756126461,9.93,5.63,5.78,9.395,-10.775427995971809,2017
2018,0,28688,Maryland:Garrett,0,4687.0,110752.0,4.23,-2.89,-1.31,397.0,8.47,-0.44,-0.39,2018-01-01,8.47,0.042319777520947705,8.86,9.93,5.78,9.086666666666666,-4.401805869074482,2018
2019,0,28688,Maryland:Garrett,0,4225.0,108339.0,3.9,-2.89,-0.33,471.0,11.15,-0.44,2.68,2019-01-01,11.15,0.03899796010670211,8.47,8.86,9.93,9.493333333333334,31.641086186540733,2019
2016,0,28689,Maryland:Harford,0,31164.0,488251.0,6.38,-2.89,-0.38,4373.0,14.03,-0.44,0.0,2016-01-01,14.03,0.06382782626149255,5.36,5.63,5.78,14.03,25.829596412556043,2016
2017,0,28689,Maryland:Harford,0,27888.0,511545.0,5.45,-2.89,-0.93,3660.0,13.12,-0.44,-0.91,2017-01-01,13.12,0.054517197900477966,14.03,5.63,5.78,13.575,-6.486101211689244,2017
2018,0,28689,Maryland:Harford,0,22537.0,531442.0,4.24,-2.89,-1.21,2542.0,11.28,-0.44,-1.84,2018-01-01,11.28,0.04240726175198799,13.12,14.03,5.78,12.81,-14.02439024390244,2018
2019,0,28689,Maryland:Harford,0,20088.0,534484.0,3.76,-2.89,-0.48,2117.0,10.54,-0.44,-0.74,2019-01-01,10.54,0.03758391270833177,11.28,13.12,14.03,11.646666666666667,-6.560283687943269,2019
2016,0,28691,Maryland:Howard,0,18757.0,399987.0,4.69,-2.89,-0.38,2253.0,12.01,-0.44,0.0,2016-01-01,12.01,0.046894024055781816,5.36,5.63,5.78,12.01,13.946869070208745,2016
2017,0,28691,Maryland:Howard,0,16922.0,419563.0,4.03,-2.89,-0.66,1865.0,11.02,-0.44,-0.99,2017-01-01,11.02,0.04033244113518113,12.01,5.63,5.78,11.515,-8.243130724396341,2017
2018,0,28691,Maryland:Howard,0,13869.0,433571.0,3.2,-2.89,-0.83,1450.0,10.46,-0.44,-0.56,2018-01-01,10.46,0.03198784051516361,11.02,12.01,5.78,11.163333333333334,-5.081669691470047,2018
2019,0,28691,Maryland:Howard,0,12585.0,443503.0,2.84,-2.89,-0.36,1276.0,10.14,-0.44,-0.32,2019-01-01,10.14,0.02837635822080121,10.46,11.02,12.01,10.540000000000001,-3.0592734225621476,2019
2016,0,28692,Maryland:Kent,0,5041.0,70713.0,7.13,-2.89,-0.38,706.0,14.01,-0.44,0.0,2016-01-01,14.01,0.07128816483532024,5.36,5.63,5.78,14.01,38.16568047337277,2016
2017,0,28692,Maryland:Kent,0,4254.0,72218.0,5.89,-2.89,-1.24,574.0,13.49,-0.44,-0.52,2017-01-01,13.49,0.05890498213741727,14.01,5.63,5.78,13.75,-3.711634546752318,2017
2018,0,28692,Maryland:Kent,0,3657.0,73881.0,4.95,-2.89,-0.94,429.0,11.73,-0.44,-1.76,2018-01-01,11.73,0.04949851788687213,13.49,14.01,5.78,13.076666666666668,-13.046701260192739,2018
2019,0,28692,Maryland:Kent,0,3220.0,73540.0,4.38,-2.89,-0.57,378.0,11.74,-0.44,0.01,2019-01-01,11.74,0.04378569485994017,11.73,13.49,14.01,12.32,0.08525149190110604,2019
2016,0,28693,Maryland:Montgomery,0,53242.0,1334428.0,3.99,-2.89,-0.38,6035.0,11.34,-0.44,0.0,2016-01-01,11.34,0.03989874313188872,5.36,5.63,5.78,11.34,-3.4071550255536653,2016
2017,0,28693,Maryland:Montgomery,0,48590.0,1407795.0,3.45,-2.89,-0.54,4873.0,10.03,-0.44,-1.31,2017-01-01,10.03,0.0345149684435589,11.34,5.63,5.78,10.684999999999999,-11.552028218694888,2017
2018,0,28693,Maryland:Montgomery,0,42021.0,1440342.0,2.92,-2.89,-0.53,4067.0,9.68,-0.44,-0.35,2018-01-01,9.68,0.029174321098739048,10.03,11.34,5.78,10.35,-3.489531405782653,2018
2019,0,28693,Maryland:Montgomery,0,38082.0,1460125.0,2.61,-2.89,-0.31,3539.0,9.29,-0.44,-0.39,2019-01-01,9.29,0.026081328653368718,9.68,10.03,11.34,9.666666666666666,-4.028925619834711,2019
2016,0,28694,Maryland:Prince George's,0,68609.0,1595287.0,4.3,-2.89,-0.38,5658.0,8.25,-0.44,0.0,2016-01-01,8.25,0.04300730840281404,5.36,5.63,5.78,8.25,-11.19483315392895,2016
2017,0,28694,Maryland:Prince George's,0,62240.0,1664362.0,3.74,-2.89,-0.56,4475.0,7.19,-0.44,-1.06,2017-01-01,7.19,0.037395710788878864,8.25,5.63,5.78,7.720000000000001,-12.848484848484842,2017
2018,0,28694,Maryland:Prince George's,0,53321.0,1738331.0,3.07,-2.89,-0.67,3533.0,6.63,-0.44,-0.56,2018-01-01,6.63,0.03067367492151955,7.19,8.25,5.78,7.3566666666666665,-7.788595271210019,2018
2019,0,28694,Maryland:Prince George's,0,48884.0,1768529.0,2.76,-2.89,-0.31,3265.0,6.68,-0.44,0.05,2019-01-01,6.68,0.02764105083942644,6.63,7.19,8.25,6.833333333333333,0.7541478129713397,2019
2016,0,28695,Maryland:Queen Anne's,0,5925.0,100382.0,5.9,-2.89,-0.38,708.0,11.95,-0.44,0.0,2016-01-01,11.95,0.05902452630949772,5.36,5.63,5.78,11.95,78.89221556886228,2016
2017,0,28695,Maryland:Queen Anne's,0,5411.0,104504.0,5.18,-2.89,-0.72,659.0,12.18,-0.44,0.23,2017-01-01,12.18,0.05177792237617699,11.95,5.63,5.78,12.065,1.9246861924686165,2017
2018,0,28695,Maryland:Queen Anne's,0,4717.0,103126.0,4.57,-2.89,-0.61,600.0,12.72,-0.44,0.54,2018-01-01,12.72,0.045740162519636175,12.18,11.95,5.78,12.283333333333333,4.4334975369458185,2018
2019,0,28695,Maryland:Queen Anne's,0,4011.0,104830.0,3.83,-2.89,-0.74,505.0,12.59,-0.44,-0.13,2019-01-01,12.59,0.03826194791567299,12.72,12.18,11.95,12.496666666666668,-1.0220125786163603,2019
2016,0,28697,Maryland:St. Mary's,0,22423.0,272782.0,8.22,-2.89,-0.38,3950.0,17.62,-0.44,0.0,2016-01-01,17.62,0.08220117163155927,5.36,5.63,5.78,17.62,39.95234312946785,2016
2017,0,28697,Maryland:St. Mary's,0,18743.0,279681.0,6.7,-2.89,-1.52,2925.0,15.61,-0.44,-2.01,2017-01-01,15.61,0.06701563567063905,17.62,5.63,5.78,16.615000000000002,-11.407491486946665,2017
2018,0,28697,Maryland:St. Mary's,0,17094.0,281844.0,6.07,-2.89,-0.63,2554.0,14.94,-0.44,-0.67,2018-01-01,14.94,0.06065057265721463,15.61,17.62,5.78,16.05666666666667,-4.292120435618196,2018
2019,0,28697,Maryland:St. Mary's,0,15489.0,282494.0,5.48,-2.89,-0.59,2297.0,14.83,-0.44,-0.11,2019-01-01,14.83,0.05482948310406593,14.94,15.61,17.62,15.126666666666665,-0.7362784471218187,2019
2016,0,28699,Maryland:Somerset,0,5874.0,111681.0,5.26,-2.89,-0.38,820.0,13.96,-0.44,0.0,2016-01-01,13.96,0.05259623391624359,5.36,5.63,5.78,13.96,-5.866486850977748,2016
2017,0,28699,Maryland:Somerset,0,5045.0,118875.0,4.24,-2.89,-1.02,521.0,10.33,-0.44,-3.63,2017-01-01,10.33,0.04243953732912723,13.96,5.63,5.78,12.145,-26.002865329512904,2017
2018,0,28699,Maryland:Somerset,0,4345.0,121430.0,3.58,-2.89,-0.66,421.0,9.69,-0.44,-0.64,2018-01-01,9.69,0.03578193197727086,10.33,13.96,5.78,11.326666666666668,-6.195546950629238,2018
2019,0,28699,Maryland:Somerset,0,3864.0,122804.0,3.15,-2.89,-0.43,345.0,8.93,-0.44,-0.76,2019-01-01,8.93,0.03146477313442559,9.69,10.33,13.96,9.65,-7.843137254901955,2019
2016,0,28700,Maryland:Talbot,0,5376.0,99930.0,5.38,-2.89,-0.38,632.0,11.76,-0.44,0.0,2016-01-01,11.76,0.053797658360852596,5.36,5.63,5.78,11.76,31.690929451287797,2016
2017,0,28700,Maryland:Talbot,0,5050.0,105550.0,4.78,-2.89,-0.6,615.0,12.18,-0.44,0.42,2017-01-01,12.18,0.04784462340123164,11.76,5.63,5.78,11.969999999999999,3.571428571428581,2017
2018,0,28700,Maryland:Talbot,0,4067.0,106373.0,3.82,-2.89,-0.96,389.0,9.56,-0.44,-2.62,2018-01-01,9.56,0.038233386291634155,12.18,11.76,5.78,11.166666666666666,-21.51067323481116,2018
2019,0,28700,Maryland:Talbot,0,3567.0,107957.0,3.3,-2.89,-0.52,309.0,8.66,-0.44,-0.9,2019-01-01,8.66,0.0330409329640505,9.56,12.18,11.76,10.133333333333335,-9.414225941422593,2019
2016,0,28701,Maryland:Washington,0,44899.0,579900.0,7.74,-2.89,-0.38,8502.0,18.94,-0.44,0.0,2016-01-01,18.94,0.0774254181755475,5.36,5.63,5.78,18.94,118.70669745958429,2016
2017,0,28701,Maryland:Washington,0,41188.0,597658.0,6.89,-2.89,-0.85,7482.0,18.17,-0.44,-0.77,2017-01-01,18.17,0.06891566748876447,18.94,5.63,5.78,18.555,-4.065469904963037,2017
2018,0,28701,Maryland:Washington,0,34730.0,608439.0,5.71,-2.89,-1.18,6061.0,17.45,-0.44,-0.72,2018-01-01,17.45,0.057080496154914465,18.17,18.94,5.78,18.186666666666667,-3.96257567418824,2018
2019,0,28701,Maryland:Washington,0,30117.0,616250.0,4.89,-2.89,-0.82,5032.0,16.71,-0.44,-0.74,2019-01-01,16.71,0.048871399594320485,17.45,18.17,18.94,17.443333333333335,-4.240687679083088,2019
2016,0,28702,Maryland:Wicomico,0,20746.0,424740.0,4.88,-2.89,-0.38,2328.0,11.22,-0.44,0.0,2016-01-01,11.22,0.04884399868154636,5.36,5.63,5.78,11.22,-32.85457809694794,2016
2017,0,28702,Maryland:Wicomico,0,17608.0,450519.0,3.91,-2.89,-0.97,1739.0,9.88,-0.44,-1.34,2017-01-01,9.88,0.03908381222545553,11.22,5.63,5.78,10.55,-11.942959001782526,2017
2018,0,28702,Maryland:Wicomico,0,14948.0,457864.0,3.26,-2.89,-0.65,1409.0,9.43,-0.44,-0.45,2018-01-01,9.43,0.0326472489647581,9.88,11.22,5.78,10.176666666666668,-4.554655870445357,2018
2019,0,28702,Maryland:Wicomico,0,13029.0,462718.0,2.82,-2.89,-0.44,1301.0,9.99,-0.44,0.56,2019-01-01,9.99,0.02815753871688588,9.43,9.88,11.22,9.766666666666667,5.938494167550368,2019
2016,0,28703,Maryland:Worcester,0,8565.0,170823.0,5.01,-2.89,-0.38,990.0,11.56,-0.44,0.0,2016-01-01,11.56,0.05013961820129608,5.36,5.63,5.78,11.56,15.715715715715728,2016
2017,0,28703,Maryland:Worcester,0,6650.0,175162.0,3.8,-2.89,-1.21,720.0,10.83,-0.44,-0.73,2017-01-01,10.83,0.03796485539100947,11.56,5.63,5.78,11.195,-6.314878892733566,2017
2018,0,28703,Maryland:Worcester,0,5116.0,173965.0,2.94,-2.89,-0.86,478.0,9.34,-0.44,-1.49,2018-01-01,9.34,0.029408214295979077,10.83,11.56,5.78,10.576666666666666,-13.75807940904894,2018
2019,0,28703,Maryland:Worcester,0,4523.0,174522.0,2.59,-2.89,-0.35,375.0,8.29,-0.44,-1.05,2019-01-01,8.29,0.0259165033634728,9.34,10.83,11.56,9.486666666666666,-11.241970021413284,2019
2016,0,28926,Maryland:Baltimore City,0,196401.0,3090392.0,6.36,-2.89,-0.38,17835.0,9.08,-0.44,0.0,2016-01-01,9.08,0.06355213189783043,5.36,5.63,5.78,9.08,9.529553679131485,2016
2017,0,28926,Maryland:Baltimore City,0,171695.0,3123183.0,5.5,-2.89,-0.86,13741.0,8.0,-0.44,-1.08,2017-01-01,8.0,0.05497436429437532,9.08,5.63,5.78,8.54,-11.894273127753308,2017
2018,0,28926,Maryland:Baltimore City,0,141204.0,3113231.0,4.54,-2.89,-0.96,10465.0,7.41,-0.44,-0.59,2018-01-01,7.41,0.04535609468105643,8.0,9.08,5.78,8.163333333333334,-7.374999999999998,2018
2019,0,28926,Maryland:Baltimore City,0,126219.0,3158563.0,4.0,-2.89,-0.54,9382.0,7.43,-0.44,0.02,2019-01-01,7.43,0.039960893608897465,7.41,8.0,9.08,7.613333333333333,0.26990553306343035,2019
2021,0,29550,Michigan:Alcona,0,1655.0,37495.0,4.41,-2.89,-0.38,138.0,8.34,-0.44,0.0,2021-01-01,8.34,0.044139218562475,5.36,5.63,5.78,8.34,12.247644683714665,2021
2023,0,29550,Michigan:Alcona,0,1944.0,102870.0,1.89,-2.89,-0.53,139.0,7.15,-0.44,-2.83,2023-01-01,7.15,0.01889763779527559,8.34,5.63,5.78,7.745,-14.268585131894474,2023
2021,0,29551,Michigan:Alger,0,925.0,22540.0,4.1,-2.89,-0.38,26.0,2.81,-0.44,0.0,2021-01-01,2.81,0.04103815439219166,5.36,5.63,5.78,2.81,-60.69930069930069,2021
2023,0,29551,Michigan:Alger,0,961.0,60416.0,1.59,-2.89,-0.6,18.0,1.87,-0.44,-1.12,2023-01-01,1.87,0.015906382415254237,2.81,5.63,5.78,2.34,-33.45195729537366,2023
2021,0,29552,Michigan:Allegan,0,7531.0,222101.0,3.39,-2.89,-0.38,465.0,6.17,-0.44,0.0,2021-01-01,6.17,0.03390799681226109,5.36,5.63,5.78,6.17,229.94652406417111,2021
2023,0,29552,Michigan:Allegan,0,7820.0,803764.0,0.97,-2.89,-0.54,580.0,7.42,-0.44,1.57,2023-01-01,7.42,0.009729224001074942,6.17,5.63,5.78,6.795,20.259319286871968,2023
2021,0,29553,Michigan:Alpena,0,2706.0,96877.0,2.79,-2.89,-0.38,176.0,6.5,-0.44,0.0,2021-01-01,6.5,0.02793232655841944,5.36,5.63,5.78,6.5,-12.398921832884092,2021
2023,0,29553,Michigan:Alpena,0,2475.0,266886.0,0.93,-2.89,-0.56,173.0,6.99,-0.44,-1.13,2023-01-01,6.99,0.009273622445538544,6.5,5.63,5.78,6.745,7.538461538461538,2023
2021,0,29554,Michigan:Antrim,0,3042.0,62731.0,4.85,-2.89,-0.38,315.0,10.36,-0.44,0.0,2021-01-01,10.36,0.04849277071942102,5.36,5.63,5.78,10.36,48.21173104434906,2021
2023,0,29554,Michigan:Antrim,0,2306.0,212406.0,1.09,-2.89,-0.63,182.0,7.89,-0.44,-1.33,2023-01-01,7.89,0.010856567140287939,10.36,5.63,5.78,9.125,-23.841698841698843,2023
2021,0,29555,Michigan:Arenac,0,2049.0,63389.0,3.23,-2.89,-0.38,70.0,3.42,-0.44,0.0,2021-01-01,3.42,0.032324220290586694,5.36,5.63,5.78,3.42,-56.65399239543727,2021
2023,0,29555,Michigan:Arenac,0,2142.0,203292.0,1.05,-2.89,-0.61,76.0,3.55,-0.44,1.12,2023-01-01,3.55,0.01053656808925093,3.42,5.63,5.78,3.485,3.801169590643272,2023
2021,0,29556,Michigan:Baraga,0,858.0,21647.0,3.96,-2.89,-0.38,15.0,1.75,-0.44,0.0,2021-01-01,1.75,0.03963597727167737,5.36,5.63,5.78,1.75,-50.70422535211267,2021
2023,0,29556,Michigan:Baraga,0,927.0,104427.0,0.89,-2.89,-0.49,40.0,4.32,-0.44,-0.67,2023-01-01,4.32,0.008877014565198656,1.75,5.63,5.78,3.035,146.8571428571429,2023
2021,0,29557,Michigan:Barry,0,3728.0,103571.0,3.6,-2.89,-0.38,351.0,9.42,-0.44,0.0,2021-01-01,9.42,0.03599463170192428,5.36,5.63,5.78,9.42,118.05555555555554,2021
2023,0,29557,Michigan:Barry,0,4009.0,382215.0,1.05,-2.89,-0.65,382.0,9.53,-0.44,-1.52,2023-01-01,9.53,0.010488860981384823,9.42,5.63,5.78,9.475,1.1677282377919207,2023
2021,0,29558,Michigan:Bay,0,9805.0,337467.0,2.91,-2.89,-0.38,413.0,4.21,-0.44,0.0,2021-01-01,4.21,0.029054692755143465,5.36,5.63,5.78,4.21,-55.823714585519404,2021
2023,0,29558,Michigan:Bay,0,10142.0,893350.0,1.14,-2.89,-0.48,382.0,3.77,-0.44,-0.03,2023-01-01,3.77,0.011352773269155425,4.21,5.63,5.78,3.99,-10.451306413301664,2023
2021,0,29559,Michigan:Benzie,0,1440.0,38637.0,3.73,-2.89,-0.38,111.0,7.71,-0.44,0.0,2021-01-01,7.71,0.03726997437689262,5.36,5.63,5.78,7.71,104.50928381962865,2021
2023,0,29559,Michigan:Benzie,0,1451.0,108404.0,1.34,-2.89,-0.45,109.0,7.51,-0.44,0.46,2023-01-01,7.51,0.013385114940408104,7.71,5.63,5.78,7.609999999999999,-2.5940337224383936,2023
2021,0,29560,Michigan:Berrien,0,14549.0,418679.0,3.48,-2.89,-0.38,923.0,6.34,-0.44,0.0,2021-01-01,6.34,0.03474977249874008,5.36,5.63,5.78,6.34,-15.579227696404796,2021
2023,0,29560,Michigan:Berrien,0,14105.0,1281207.0,1.1,-2.89,-0.56,792.0,5.62,-0.44,-0.45,2023-01-01,5.62,0.011009149965618359,6.34,5.63,5.78,5.98,-11.356466876971606,2023
2021,0,29561,Michigan:Branch,0,3562.0,120837.0,2.95,-2.89,-0.38,180.0,5.05,-0.44,0.0,2021-01-01,5.05,0.029477726193136208,5.36,5.63,5.78,5.05,-10.142348754448404,2021
2023,0,29561,Michigan:Branch,0,4084.0,538259.0,0.76,-2.89,-0.34,123.0,3.01,-0.44,-1.03,2023-01-01,3.01,0.007587425384433888,5.05,5.63,5.78,4.029999999999999,-40.396039603960396,2023
2021,0,29562,Michigan:Calhoun,0,16879.0,427217.0,3.95,-2.89,-0.38,541.0,3.21,-0.44,0.0,2021-01-01,3.21,0.03950919556103807,5.36,5.63,5.78,3.21,6.644518272425248,2021
2023,0,29562,Michigan:Calhoun,0,16128.0,1259910.0,1.28,-2.89,-0.68,574.0,3.56,-0.44,-0.26,2023-01-01,3.56,0.012800914351025074,3.21,5.63,5.78,3.385,10.90342679127727,2023
2021,0,29563,Michigan:Cass,0,4003.0,123720.0,3.24,-2.89,-0.38,221.0,5.52,-0.44,0.0,2021-01-01,5.52,0.03235531846104106,5.36,5.63,5.78,5.52,55.05617977528088,2021
2023,0,29563,Michigan:Cass,0,4015.0,478332.0,0.84,-2.89,-0.44,169.0,4.21,-0.44,-0.57,2023-01-01,4.21,0.008393751620213576,5.52,5.63,5.78,4.865,-23.73188405797101,2023
2021,0,29564,Michigan:Charlevoix,0,2218.0,63060.0,3.52,-2.89,-0.38,177.0,7.98,-0.44,0.0,2021-01-01,7.98,0.03517285125277513,5.36,5.63,5.78,7.98,89.54869358669835,2021
2023,0,29564,Michigan:Charlevoix,0,1955.0,213043.0,0.92,-2.89,-0.57,158.0,8.08,-0.44,-1.07,2023-01-01,8.08,0.009176551212665987,7.98,5.63,5.78,8.030000000000001,1.2531328320801949,2023
